transformation,closest_reaction,delta_mz_observed,delta_mz_error,metabolite_from,mz_from,rt_from,metabolite_to,mz_to,rt_to,method
C8-pos_877--->C8-pos_885,Hydrogenation,2.0165000000000646,0.000849935540064628,C8-pos_877,792.5879,9.4,C8-pos_885,794.6044,9.41,C8-pos
C38:6_PC_plasmalogen--->C8-pos_885,Hydrogenation,2.016200000000026,0.0005499355400262473,C38:6_PC_plasmalogen,792.5882,9.11,C8-pos_885,794.6044,9.41,C8-pos
C8-pos_628--->C8-pos_885,Hydrogenation,2.015800000000013,0.00014993554001296872,C8-pos_628,792.5886,8.94,C8-pos_885,794.6044,9.41,C8-pos
C8-pos_885--->C8-pos_819,Hydrogenation,2.0138999999999214,0.0017500644600785265,C8-pos_885,794.6044,9.41,C8-pos_819,796.6183,9.26,C8-pos
C8-pos_885--->C38:4_PC_plasmalogen,Hydrogenation,2.016300000000001,0.0006499355400011453,C8-pos_885,794.6044,9.41,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos
C8-pos_885--->C38:4_PC,Hydroxylation,15.994399999999928,0.0005146195600715942,C8-pos_885,794.6044,9.41,C38:4_PC,810.5988,9.15,C8-pos
C8-pos_885--->C38:3_PC,Hydration,18.01039999999989,0.00016468402010971772,C8-pos_885,794.6044,9.41,C38:3_PC,812.6148,9.28,C8-pos
C8-pos_885--->C8-pos_643,Formylation,27.993999999999915,0.0009146195600848728,C8-pos_885,794.6044,9.41,C8-pos_643,822.5984,8.97,C8-pos
C8-pos_885--->C8-pos_928,Ethylation,28.03069999999991,0.000600128920090981,C8-pos_885,794.6044,9.41,C8-pos_928,822.6351,9.52,C8-pos
C8-pos_885--->C8-pos_789,Acetylation,42.00979999999993,0.0007646840200692395,C8-pos_885,794.6044,9.41,C8-pos_789,836.6142,9.19,C8-pos
C8-pos_885--->C8-pos_582,Sulfation,79.94819999999993,0.008614858680061843,C8-pos_885,794.6044,9.41,C8-pos_582,874.5526,8.85,C8-pos
C8-pos_885--->C8-pos_884,Malonylation,83.98049999999989,0.004243858680098356,C8-pos_885,794.6044,9.41,C8-pos_884,878.5849,9.41,C8-pos
C44:1_TAG--->C46:1_TAG,Ethylation,28.031000000000063,0.00030012891993891344,C44:1_TAG,766.6912,11.23,C46:1_TAG,794.7222,11.57,C8-pos
C8-pos_1223--->C46:1_TAG,Methylation,14.015700000000038,4.993554003718259e-05,C8-pos_1223,780.7065,11.39,C46:1_TAG,794.7222,11.57,C8-pos
C46:2_TAG--->C46:1_TAG,Hydrogenation,2.015600000000063,5.006445993682718e-05,C46:2_TAG,792.7066,11.31,C46:1_TAG,794.7222,11.57,C8-pos
C46:1_TAG--->C46:0_TAG,Hydrogenation,2.0156999999999243,4.993553992438393e-05,C46:1_TAG,794.7222,11.57,C46:0_TAG,796.7379,11.81,C8-pos
C46:1_TAG--->C8-pos_1333,Methylation,14.015999999999963,0.00034993553996187643,C46:1_TAG,794.7222,11.57,C8-pos_1333,808.7382,11.72,C8-pos
C46:1_TAG--->C48:1_TAG,Ethylation,28.030399999999986,0.0009001289200156748,C46:1_TAG,794.7222,11.57,C48:1_TAG,822.7526,11.9,C8-pos
C46:1_TAG--->C8-pos_1067,Malonylation,83.97679999999991,0.007943858680079074,C46:1_TAG,794.7222,11.57,C8-pos_1067,878.699,10.28,C8-pos
C46:1_TAG--->C8-pos_1326,Taurine conjugation,106.99989999999991,0.004199405070096418,C46:1_TAG,794.7222,11.57,C8-pos_1326,901.7221,11.7,C8-pos
C46:1_TAG--->C8-pos_1365,Taurine conjugation,107.00229999999999,0.0017994050700167463,C46:1_TAG,794.7222,11.57,C8-pos_1365,901.7245,11.79,C8-pos
C8-pos_516--->C8-pos_641,Methylation,14.015499999999975,0.00015006446002630014,C8-pos_516,781.0519,8.69,C8-pos_641,795.0674,8.97,C8-pos
C8-pos_529--->C8-pos_641,Hydrogenation,2.015700000000038,4.993554003807077e-05,C8-pos_529,793.0517,8.71,C8-pos_641,795.0674,8.97,C8-pos
C8-pos_641--->C8-pos_737,Methylation,14.015899999999988,0.0002499355399869785,C8-pos_641,795.0674,8.97,C8-pos_737,809.0833,9.12,C8-pos
C8-pos_1106--->C8-pos_1147,Ethylation,28.031499999999937,0.0001998710799355763,C8-pos_1106,767.6149,10.72,C8-pos_1147,795.6464,11.08,C8-pos
C36:2_PC_plasmalogen--->C8-pos_1147,Tyr → Trp,23.025800000000004,0.009815582530002587,C36:2_PC_plasmalogen,772.6206,9.42,C8-pos_1147,795.6464,11.08,C8-pos
C8-pos_1119--->C8-pos_1147,Hydrogenation,2.0153999999999996,0.0002500644600003099,C8-pos_1119,793.631,10.82,C8-pos_1147,795.6464,11.08,C8-pos
C38:4_PC_plasmalogen--->C8-pos_1147,COOH → CONH2,-0.9743000000000848,0.009715582529914002,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos_1147,795.6464,11.08,C8-pos
C8-pos_1147--->C8-pos_1207,Hydrogenation,2.015600000000063,5.006445993682718e-05,C8-pos_1147,795.6464,11.08,C8-pos_1207,797.662,11.31,C8-pos
C8-pos_1147--->C8-pos_1183,Methylation,14.0154,0.0002500644600011981,C8-pos_1147,795.6464,11.08,C8-pos_1183,809.6618,11.25,C8-pos
C8-pos_1147--->C8-pos_1146,OH → SH,15.974199999999996,0.002956380440004125,C8-pos_1147,795.6464,11.08,C8-pos_1146,811.6206,11.07,C8-pos
C8-pos_1147--->C8-pos_1226,Ethylation,28.031000000000063,0.00030012891993891344,C8-pos_1147,795.6464,11.08,C8-pos_1226,823.6774,11.4,C8-pos
C8-pos_1147--->C8-pos_925,Phosphorylation,79.97550000000001,0.009169479090019195,C8-pos_1147,795.6464,11.08,C8-pos_925,875.6219,9.5,C8-pos
C8-pos_1888--->C54:3_TAG,Taurine conjugation,106.99770000000001,0.00639940506999892,C8-pos_1888,795.8183,13.76,C54:3_TAG,902.816,12.44,C8-pos
C8-pos_805--->C8-pos_520,Taurine conjugation,107.01299999999992,0.008900594929912131,C8-pos_805,689.5107,9.23,C8-pos_520,796.5237,8.69,C8-pos
C8-pos_598--->C8-pos_520,Phosphorylation,79.96629999999993,3.0520910058839945e-05,C8-pos_598,716.5574,8.86,C8-pos_520,796.5237,8.69,C8-pos
C8-pos_515--->C8-pos_520,OH → SH,15.972899999999981,0.004256380440018859,C8-pos_515,780.5508,8.69,C8-pos_520,796.5237,8.69,C8-pos
C8-pos_433--->C8-pos_520,OH → SH,15.97079999999994,0.00635638044006015,C8-pos_433,780.5529,8.43,C8-pos_520,796.5237,8.69,C8-pos
C36:4_DAG--->C8-pos_625,Glucosylation,162.04399999999998,0.0088234201000148,C36:4_DAG,634.5397,9.03,C8-pos_625,796.5837,8.93,C8-pos
C22:5_CE--->C8-pos_625,Sulfation,79.9511,0.005714858679993995,C22:5_CE,716.6326,11.95,C8-pos_625,796.5837,8.93,C8-pos
C8-pos_1459--->C8-pos_625,Glycine conjugation,57.02350000000001,0.0020362789500154577,C8-pos_1459,739.5602,11.98,C8-pos_625,796.5837,8.93,C8-pos
C34:1_PC_plasmalogen-A--->C8-pos_625,Glycine → Taurine,49.9787,0.003935684019992891,C34:1_PC_plasmalogen-A,746.605,9.27,C8-pos_625,796.5837,8.93,C8-pos
C8-pos_943--->C8-pos_625,Acetylation,42.011300000000006,0.000735315980008977,C8-pos_943,754.5724,9.55,C8-pos_625,796.5837,8.93,C8-pos
C38:4_PE--->C8-pos_625,Ethylation,28.02940000000001,0.001900128919992028,C38:4_PE,768.5543,9.15,C8-pos_625,796.5837,8.93,C8-pos
C36:4_PC_plasmalogen--->C8-pos_625,Formylation,27.995700000000056,0.0007853804400568265,C36:4_PC_plasmalogen,768.588,9,C8-pos_625,796.5837,8.93,C8-pos
C8-pos_917--->C8-pos_625,Hydration,18.010099999999966,0.00046468402003441156,C8-pos_917,778.5736,9.47,C8-pos_625,796.5837,8.93,C8-pos
C8-pos_781--->C8-pos_625,Hydroxylation,15.995599999999968,0.0006853804399682417,C8-pos_781,780.5881,9.17,C8-pos_625,796.5837,8.93,C8-pos
C8-pos_1010--->C8-pos_625,Hydroxylation,15.994199999999978,0.00071461956002139,C8-pos_1010,780.5895,9.85,C8-pos_625,796.5837,8.93,C8-pos
C8-pos_655--->C8-pos_625,Methylation,14.017100000000028,0.0014499355400268144,C8-pos_655,782.5666,8.99,C8-pos_625,796.5837,8.93,C8-pos
C36:4_PC-B--->C8-pos_625,Methylation,14.015700000000038,4.993554003718259e-05,C36:4_PC-B,782.568,8.71,C8-pos_625,796.5837,8.93,C8-pos
C36:4_PC-A--->C8-pos_625,Methylation,14.014300000000048,0.0013500644599524492,C36:4_PC-A,782.5694,8.5,C8-pos_625,796.5837,8.93,C8-pos
C8-pos_618--->C8-pos_625,Hydrogenation,2.0176999999999907,0.002049935539990777,C8-pos_618,794.566,8.91,C8-pos_625,796.5837,8.93,C8-pos
C8-pos_495--->C8-pos_625,Hydrogenation,2.0170000000000528,0.0013499355400528046,C8-pos_495,794.5667,8.66,C8-pos_625,796.5837,8.93,C8-pos
C8-pos_625--->C38:4_PC,Methylation,14.015099999999961,0.0005500644600395788,C8-pos_625,796.5837,8.93,C38:4_PC,810.5988,9.15,C8-pos
C8-pos_625--->C8-pos_863,Ethylation,28.030899999999974,0.0004001289200274982,C8-pos_625,796.5837,8.93,C8-pos_863,824.6146,9.35,C8-pos
C8-pos_625--->C8-pos_829,Taurine conjugation,107.00459999999998,0.0005005949299743406,C8-pos_625,796.5837,8.93,C8-pos_829,903.5883,9.28,C8-pos
C36:4_PC_plasmalogen--->C8-pos_819,Ethylation,28.03030000000001,0.0010001289199905727,C36:4_PC_plasmalogen,768.588,9,C8-pos_819,796.6183,9.26,C8-pos
C8-pos_736--->C8-pos_819,Hydrogenation,2.01400000000001,0.0016500644599899417,C8-pos_736,794.6043,9.12,C8-pos_819,796.6183,9.26,C8-pos
C8-pos_885--->C8-pos_819,Hydrogenation,2.0138999999999214,0.0017500644600785265,C8-pos_885,794.6044,9.41,C8-pos_819,796.6183,9.26,C8-pos
C8-pos_819--->C8-pos_949,Hydrogenation,2.016900000000078,0.0012499355400779066,C8-pos_819,796.6183,9.26,C8-pos_949,798.6352,9.57,C8-pos
C8-pos_819--->C38:3_PC,Hydroxylation,15.996499999999969,0.001585380439969697,C8-pos_819,796.6183,9.26,C38:3_PC,812.6148,9.28,C8-pos
C8-pos_819--->C8-pos_1205,Amination,17.017900000000054,0.008649101489947242,C8-pos_819,796.6183,9.26,C8-pos_1205,813.6362,11.3,C8-pos
C8-pos_819--->C38:2_PC,Hydration,18.01260000000002,0.002035315980020158,C8-pos_819,796.6183,9.26,C38:2_PC,814.6309,9.49,C8-pos
C8-pos_819--->C8-pos_863,Formylation,27.99630000000002,0.001385380440019901,C8-pos_819,796.6183,9.26,C8-pos_863,824.6146,9.35,C8-pos
C8-pos_819--->C8-pos_1011,Ethylation,28.03359999999998,0.0022998710799768673,C8-pos_819,796.6183,9.26,C8-pos_1011,824.6519,9.86,C8-pos
C8-pos_819--->C8-pos_902,Acetylation,42.01139999999998,0.000835315979983875,C8-pos_819,796.6183,9.26,C8-pos_902,838.6297,9.44,C8-pos
C8-pos_819--->C8-pos_743,Sulfation,79.95069999999998,0.0061148586800072735,C8-pos_819,796.6183,9.26,C8-pos_743,876.569,9.13,C8-pos
C36:4_PC_plasmalogen--->C38:4_PC_plasmalogen,Ethylation,28.03270000000009,0.001399871080089099,C36:4_PC_plasmalogen,768.588,9,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos
C8-pos_701--->C38:4_PC_plasmalogen,Amination,17.017900000000054,0.008649101489947242,C8-pos_701,779.6028,9.06,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos
C8-pos_736--->C38:4_PC_plasmalogen,Hydrogenation,2.0164000000000897,0.0007499355400897301,C8-pos_736,794.6043,9.12,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos
C8-pos_885--->C38:4_PC_plasmalogen,Hydrogenation,2.016300000000001,0.0006499355400011453,C8-pos_885,794.6044,9.41,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos
C38:4_PC_plasmalogen--->C8-pos_1147,COOH → CONH2,-0.9743000000000848,0.009715582529914002,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos_1147,795.6464,11.08,C8-pos
C38:4_PC_plasmalogen--->C8-pos_1207,C=O → CHNH2,1.0412999999999784,0.009665518069976287,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos_1207,797.662,11.31,C8-pos
C38:4_PC_plasmalogen--->C8-pos_949,Hydrogenation,2.014499999999998,0.001150064460001765,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos_949,798.6352,9.57,C8-pos
C38:4_PC_plasmalogen--->C38:3_PC,Hydroxylation,15.99409999999989,0.0008146195601099748,C38:4_PC_plasmalogen,796.6207,9.44,C38:3_PC,812.6148,9.28,C8-pos
C38:4_PC_plasmalogen--->C38:2_PC,Hydration,18.01019999999994,0.0003646840200595136,C38:4_PC_plasmalogen,796.6207,9.44,C38:2_PC,814.6309,9.49,C8-pos
C38:4_PC_plasmalogen--->C8-pos_1140,Tyr → Trp,23.02589999999998,0.009915582529977485,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos_1140,819.6466,11,C8-pos
C38:4_PC_plasmalogen--->C8-pos_863,Formylation,27.99389999999994,0.0010146195600597707,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos_863,824.6146,9.35,C8-pos
C38:4_PC_plasmalogen--->C8-pos_1011,Ethylation,28.0311999999999,0.00010012892010280439,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos_1011,824.6519,9.86,C8-pos
C38:4_PC_plasmalogen--->C8-pos_902,Acetylation,42.0089999999999,0.0015646840200957968,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos_902,838.6297,9.44,C8-pos
C38:4_PC_plasmalogen--->C8-pos_743,Sulfation,79.9482999999999,0.008514858680086945,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos_743,876.569,9.13,C8-pos
C44:0_TAG--->C46:0_TAG,Ethylation,28.031299999999987,1.289200142196023e-07,C44:0_TAG,768.7066,11.47,C46:0_TAG,796.7379,11.81,C8-pos
C8-pos_1299--->C46:0_TAG,Methylation,14.015899999999988,0.0002499355399869785,C8-pos_1299,782.722,11.62,C46:0_TAG,796.7379,11.81,C8-pos
C46:1_TAG--->C46:0_TAG,Hydrogenation,2.0156999999999243,4.993553992438393e-05,C46:1_TAG,794.7222,11.57,C46:0_TAG,796.7379,11.81,C8-pos
C46:0_TAG--->C8-pos_1452,Methylation,14.015700000000038,4.993554003718259e-05,C46:0_TAG,796.7379,11.81,C8-pos_1452,810.7536,11.96,C8-pos
C46:0_TAG--->C48:0_TAG,Ethylation,28.031400000000076,9.987108007436518e-05,C46:0_TAG,796.7379,11.81,C48:0_TAG,824.7693,12.16,C8-pos
C46:0_TAG--->C8-pos_1433,Taurine conjugation,107.00049999999999,0.0035994050700196567,C46:0_TAG,796.7379,11.81,C8-pos_1433,903.7384,11.92,C8-pos
C46:0_TAG--->C8-pos_1489,Taurine conjugation,107.00240000000008,0.0016994050699281615,C46:0_TAG,796.7379,11.81,C8-pos_1489,903.7403,12.03,C8-pos
C34:2_PC--->C8-pos_745,Phe → Trp,39.020399999999995,0.009500962969994475,C34:2_PC,758.5688,8.69,C8-pos_745,797.5892,9.13,C8-pos
C8-pos_508--->C8-pos_745,Ethylation,28.030399999999986,0.0009001289200156748,C8-pos_508,769.5588,8.68,C8-pos_745,797.5892,9.13,C8-pos
C8-pos_664--->C8-pos_745,Tyr → Trp,23.02189999999996,0.005915582529958385,C8-pos_664,774.5673,8.99,C8-pos_745,797.5892,9.13,C8-pos
C8-pos_433--->C8-pos_745,Amination,17.036299999999983,0.009750898509981454,C8-pos_433,780.5529,8.43,C8-pos_745,797.5892,9.13,C8-pos
C8-pos_876--->C8-pos_745,OH → SH,15.97059999999999,0.006556380440009946,C8-pos_876,781.6186,9.4,C8-pos_745,797.5892,9.13,C8-pos
C8-pos_745--->C8-pos_703,Hydrogenation,2.01400000000001,0.0016500644599899417,C8-pos_745,797.5892,9.13,C8-pos_703,799.6032,9.06,C8-pos
C8-pos_745--->C8-pos_629,Taurine conjugation,107.00099999999998,0.00309940507003148,C8-pos_745,797.5892,9.13,C8-pos_629,904.5902,8.94,C8-pos
C8-pos_745--->C8-pos_926,Taurine conjugation,107.01120000000003,0.007100594930022908,C8-pos_745,797.5892,9.13,C8-pos_926,904.6004,9.5,C8-pos
C8-pos_1135--->C8-pos_1207,Ethylation,28.031299999999987,1.289200142196023e-07,C8-pos_1135,769.6307,10.96,C8-pos_1207,797.662,11.31,C8-pos
C8-pos_762--->C8-pos_1207,Methylation,14.025600000000054,0.00994993554005319,C8-pos_762,783.6364,9.15,C8-pos_1207,797.662,11.31,C8-pos
C8-pos_1182--->C8-pos_1207,Methylation,14.014900000000011,0.0007500644599893747,C8-pos_1182,783.6471,11.24,C8-pos_1207,797.662,11.31,C8-pos
C8-pos_1147--->C8-pos_1207,Hydrogenation,2.015600000000063,5.006445993682718e-05,C8-pos_1147,795.6464,11.08,C8-pos_1207,797.662,11.31,C8-pos
C38:4_PC_plasmalogen--->C8-pos_1207,C=O → CHNH2,1.0412999999999784,0.009665518069976287,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos_1207,797.662,11.31,C8-pos
C8-pos_1207--->C8-pos_975,Hydrogenation,2.0061999999999216,0.009450064460078345,C8-pos_1207,797.662,11.31,C8-pos_975,799.6682,9.71,C8-pos
C8-pos_1207--->C8-pos_1271,Hydrogenation,2.014799999999923,0.0008500644600770713,C8-pos_1207,797.662,11.31,C8-pos_1271,799.6768,11.56,C8-pos
C8-pos_1207--->C8-pos_1247,Methylation,14.015699999999924,4.993553992349575e-05,C8-pos_1207,797.662,11.31,C8-pos_1247,811.6777,11.47,C8-pos
C8-pos_1207--->C8-pos_1205,OH → SH,15.974199999999996,0.002956380440004125,C8-pos_1207,797.662,11.31,C8-pos_1205,813.6362,11.3,C8-pos
C8-pos_1207--->C48:5_TAG,Amination,17.028799999999933,0.0022508985099314316,C8-pos_1207,797.662,11.31,C48:5_TAG,814.6908,10.98,C8-pos
C8-pos_1207--->C8-pos_980,Ethylation,28.022499999999923,0.008800128920078976,C8-pos_1207,797.662,11.31,C8-pos_980,825.6845,9.74,C8-pos
C8-pos_1207--->C8-pos_1304,Ethylation,28.030399999999986,0.0009001289200156748,C8-pos_1207,797.662,11.31,C8-pos_1304,825.6924,11.65,C8-pos
C8-pos_1207--->C8-pos_985,Phosphorylation,79.97550000000001,0.009169479090019195,C8-pos_1207,797.662,11.31,C8-pos_985,877.6375,9.77,C8-pos
C22:0_Ceramide_(d18:1)--->C8-pos_949,Glucuronidation,176.0222,0.00988797520000162,C22:0_Ceramide_(d18:1),622.613,9.89,C8-pos_949,798.6352,9.57,C8-pos
C36:3_PC_plasmalogen--->C8-pos_949,Ethylation,28.031100000000038,0.0002001289199640155,C36:3_PC_plasmalogen,770.6041,9.13,C8-pos_949,798.6352,9.57,C8-pos
C8-pos_880--->C8-pos_949,Ethylation,28.031000000000063,0.00030012891993891344,C8-pos_880,770.6042,9.41,C8-pos_949,798.6352,9.57,C8-pos
C8-pos_876--->C8-pos_949,Amination,17.01660000000004,0.009949101489961976,C8-pos_876,781.6186,9.4,C8-pos_949,798.6352,9.57,C8-pos
C8-pos_819--->C8-pos_949,Hydrogenation,2.016900000000078,0.0012499355400779066,C8-pos_819,796.6183,9.26,C8-pos_949,798.6352,9.57,C8-pos
C38:4_PC_plasmalogen--->C8-pos_949,Hydrogenation,2.014499999999998,0.001150064460001765,C38:4_PC_plasmalogen,796.6207,9.44,C8-pos_949,798.6352,9.57,C8-pos
C8-pos_949--->C8-pos_975,C=O → CHNH2,1.0329999999999018,0.0013655180698997071,C8-pos_949,798.6352,9.57,C8-pos_975,799.6682,9.71,C8-pos
C8-pos_949--->C8-pos_1271,C=O → CHNH2,1.041599999999903,0.00996551806990098,C8-pos_949,798.6352,9.57,C8-pos_1271,799.6768,11.56,C8-pos
C8-pos_949--->C38:2_PC,Hydroxylation,15.995699999999943,0.0007853804399431397,C8-pos_949,798.6352,9.57,C38:2_PC,814.6309,9.49,C8-pos
C8-pos_949--->C8-pos_988,Hydration,18.012299999999982,0.0017353159799817774,C8-pos_949,798.6352,9.57,C8-pos_988,816.6475,9.77,C8-pos
C8-pos_949--->C8-pos_976,Tyr → Trp,23.014799999999923,0.0011844174700783583,C8-pos_949,798.6352,9.57,C8-pos_976,821.65,9.71,C8-pos
C8-pos_949--->C8-pos_884,Sulfation,79.9496999999999,0.0071148586800973135,C8-pos_949,798.6352,9.57,C8-pos_884,878.5849,9.41,C8-pos
C8-pos_1302--->C8-pos_703,Mercapturic acid conjugation,161.0168,0.0021359109099989837,C8-pos_1302,638.5864,11.63,C8-pos_703,799.6032,9.06,C8-pos
C34:1_PC--->C8-pos_703,Phe → Trp,39.018800000000056,0.007900962970055048,C34:1_PC,760.5844,8.99,C8-pos_703,799.6032,9.06,C8-pos
C8-pos_927--->C8-pos_703,Phe → Trp,39.01769999999999,0.00680096296999011,C8-pos_927,760.5855,9.5,C8-pos_703,799.6032,9.06,C8-pos
C36:4_PC-B--->C8-pos_703,Amination,17.03520000000003,0.008650898510030203,C36:4_PC-B,782.568,8.71,C8-pos_703,799.6032,9.06,C8-pos
C36:4_PC-A--->C8-pos_703,Amination,17.033800000000042,0.007250898510040571,C36:4_PC-A,782.5694,8.5,C8-pos_703,799.6032,9.06,C8-pos
C8-pos_745--->C8-pos_703,Hydrogenation,2.01400000000001,0.0016500644599899417,C8-pos_745,797.5892,9.13,C8-pos_703,799.6032,9.06,C8-pos
C8-pos_703--->C8-pos_517,Amination,17.018100000000004,0.008449101489997446,C8-pos_703,799.6032,9.06,C8-pos_517,816.6213,8.69,C8-pos
C8-pos_703--->C8-pos_709,Taurine conjugation,107.00099999999998,0.00309940507003148,C8-pos_703,799.6032,9.06,C8-pos_709,906.6042,9.08,C8-pos
C8-pos_832--->C8-pos_975,Ethylation,28.03239999999994,0.0010998710799370315,C8-pos_832,771.6358,9.28,C8-pos_975,799.6682,9.71,C8-pos
C8-pos_1175--->C8-pos_975,Ethylation,28.02189999999996,0.00940012892004205,C8-pos_1175,771.6463,11.21,C8-pos_975,799.6682,9.71,C8-pos
C22:1_SM--->C8-pos_975,Methylation,14.015699999999924,4.993553992349575e-05,C22:1_SM,785.6525,9.49,C8-pos_975,799.6682,9.71,C8-pos
C8-pos_1224--->C8-pos_975,Methylation,14.00630000000001,0.009350064459990648,C8-pos_1224,785.6619,11.39,C8-pos_975,799.6682,9.71,C8-pos
C8-pos_1207--->C8-pos_975,Hydrogenation,2.0061999999999216,0.009450064460078345,C8-pos_1207,797.662,11.31,C8-pos_975,799.6682,9.71,C8-pos
C8-pos_949--->C8-pos_975,C=O → CHNH2,1.0329999999999018,0.0013655180698997071,C8-pos_949,798.6352,9.57,C8-pos_975,799.6682,9.71,C8-pos
C8-pos_975--->C8-pos_1035,Hydrogenation,2.015600000000063,5.006445993682718e-05,C8-pos_975,799.6682,9.71,C8-pos_1035,801.6838,9.98,C8-pos
C8-pos_975--->C8-pos_1370,Hydrogenation,2.025000000000091,0.009349935540091003,C8-pos_975,799.6682,9.71,C8-pos_1370,801.6932,11.81,C8-pos
C8-pos_975--->C24:1_SM,Methylation,14.0154,0.0002500644600011981,C8-pos_975,799.6682,9.71,C24:1_SM,813.6836,9.82,C8-pos
C8-pos_975--->C8-pos_1335,Methylation,14.02520000000004,0.009549935540039911,C8-pos_975,799.6682,9.71,C8-pos_1335,813.6934,11.72,C8-pos
C8-pos_975--->C8-pos_1270,OH → SH,15.983100000000036,0.005943619560035529,C8-pos_975,799.6682,9.71,C8-pos_1270,815.6513,11.55,C8-pos
C8-pos_975--->C8-pos_1029,Ethylation,28.031299999999987,1.289200142196023e-07,C8-pos_975,799.6682,9.71,C8-pos_1029,827.6995,9.96,C8-pos
C8-pos_975--->C8-pos_1410,Ethylation,28.040700000000015,0.009399871080013611,C8-pos_975,799.6682,9.71,C8-pos_1410,827.7089,11.9,C8-pos
C8-pos_832--->C8-pos_1271,Ethylation,28.04099999999994,0.009699871079938305,C8-pos_832,771.6358,9.28,C8-pos_1271,799.6768,11.56,C8-pos
C8-pos_1175--->C8-pos_1271,Ethylation,28.03049999999996,0.0008001289200407768,C8-pos_1175,771.6463,11.21,C8-pos_1271,799.6768,11.56,C8-pos
C22:1_SM--->C8-pos_1271,Methylation,14.024299999999926,0.008649935539924769,C22:1_SM,785.6525,9.49,C8-pos_1271,799.6768,11.56,C8-pos
C8-pos_1224--->C8-pos_1271,Methylation,14.014900000000011,0.0007500644599893747,C8-pos_1224,785.6619,11.39,C8-pos_1271,799.6768,11.56,C8-pos
C8-pos_1207--->C8-pos_1271,Hydrogenation,2.014799999999923,0.0008500644600770713,C8-pos_1207,797.662,11.31,C8-pos_1271,799.6768,11.56,C8-pos
C8-pos_949--->C8-pos_1271,C=O → CHNH2,1.041599999999903,0.00996551806990098,C8-pos_949,798.6352,9.57,C8-pos_1271,799.6768,11.56,C8-pos
C8-pos_1271--->C8-pos_1035,Hydrogenation,2.007000000000062,0.0086500644599381,C8-pos_1271,799.6768,11.56,C8-pos_1035,801.6838,9.98,C8-pos
C8-pos_1271--->C8-pos_1370,Hydrogenation,2.0164000000000897,0.0007499355400897301,C8-pos_1271,799.6768,11.56,C8-pos_1370,801.6932,11.81,C8-pos
C8-pos_1271--->C24:1_SM,Methylation,14.006799999999998,0.008850064460002471,C8-pos_1271,799.6768,11.56,C24:1_SM,813.6836,9.82,C8-pos
C8-pos_1271--->C8-pos_1335,Methylation,14.01660000000004,0.0009499355400386378,C8-pos_1271,799.6768,11.56,C8-pos_1335,813.6934,11.72,C8-pos
C8-pos_1271--->C8-pos_1270,OH → SH,15.974500000000035,0.0026563804399657442,C8-pos_1271,799.6768,11.56,C8-pos_1270,815.6513,11.55,C8-pos
C8-pos_1271--->C48:4_TAG,Amination,17.03010000000006,0.0035508985100598522,C8-pos_1271,799.6768,11.56,C48:4_TAG,816.7069,11.16,C8-pos
C8-pos_1271--->C8-pos_1029,Ethylation,28.022699999999986,0.008600128920015493,C8-pos_1271,799.6768,11.56,C8-pos_1029,827.6995,9.96,C8-pos
C8-pos_1271--->C8-pos_1410,Ethylation,28.032100000000014,0.0007998710800123376,C8-pos_1271,799.6768,11.56,C8-pos_1410,827.7089,11.9,C8-pos
C36:2_DAG--->C8-pos_851,Glucosylation,162.04399999999998,0.0088234201000148,C36:2_DAG,638.5714,9.6,C8-pos_851,800.6154,9.34,C8-pos
C22:5_CE--->C8-pos_851,Malonylation,83.9828,0.001943858679993582,C22:5_CE,716.6326,11.95,C8-pos_851,800.6154,9.34,C8-pos
C8-pos_616--->C8-pos_851,Ethylation,28.031600000000026,0.0002998710800241611,C8-pos_616,772.5838,8.91,C8-pos_851,800.6154,9.34,C8-pos
C36:2_PC_plasmalogen--->C8-pos_851,Formylation,27.994800000000055,0.00011461955994462869,C36:2_PC_plasmalogen,772.6206,9.42,C8-pos_851,800.6154,9.34,C8-pos
C36:2_PC--->C8-pos_851,Methylation,14.016200000000026,0.0005499355400253592,C36:2_PC,786.5992,9.14,C8-pos_851,800.6154,9.34,C8-pos
C8-pos_851--->C38:2_PC,Methylation,14.015499999999975,0.00015006446002630014,C8-pos_851,800.6154,9.34,C38:2_PC,814.6309,9.49,C8-pos
C8-pos_851--->C8-pos_727,OH → SH,15.971299999999928,0.005856380440071973,C8-pos_851,800.6154,9.34,C8-pos_727,816.5867,9.11,C8-pos
