id	mass	RT	rep1	rep2	rep3	filteredIdentification
7386	102.01085904636342	2253.889892578125	15641.2705078125			
7387	224.01151851869187	2302.3600260416665	15638.30078125	24393.123046875	11285.7158203125	junk, 1.00000
7388	144.01904282680815	559.0746459960938	15635.0	12268.9404296875	10409.1669921875	junk, 0.92500; junk, 0.07500
7389	102.07422189670338	2115.413330078125	18182.208984375	20537.154296875	15628.0859375	junk, 1.00000
7390	411.1472894912319	743.9520060221354	15624.1416015625	13368.275390625	10715.177734375	junk, 0.80500; junk, 0.12500; junk, 0.07000
7391	95.04383242268723	958.4860026041666	14912.0185546875	15620.6455078125	11859.4921875	67859, 2-(2-fluorophenoxy)propane-1,3-diol, M+2H, [12C]9[1H]13[19F]1[16O]2[18O]1, 0.79500; junk, 0.20500
7392	146.15738853133982	2705.530029296875		15617.171875		
7393	180.0379317250877	1847.4700317382812		15612.15625	11927.5048828125	
7394	94.06011084264428	2085.393310546875	9339.8583984375	14023.916015625	15612.1259765625	
7395	144.04879377624576	555.5635070800781	15600.15625	9393.4150390625		
7396	269.065338229559	619.7820027669271	5271.58203125	15599.4990234375	14249.3681640625	junk, 0.96500; junk, 0.03500
7397	110.00734880833194	2039.0233154296875	20967.50390625	15598.8818359375	5825.265625	
7398	346.11108022056715	565.8139953613281	15598.1416015625		2832.721923828125	junk, 1.00000
7399	392.2873995304558	794.4359944661459	5883.02001953125	15597.4521484375	5796.64501953125	8343, bis(2-ethylhexyl) benzene-1,2-dicarboxylate, M+H, [12C]23[13C]1[1H]39[16O]4, 0.65000; junk, 0.35000
7400	94.04968172749491	2341.6300048828125	15597.0048828125		9175.68359375	junk, 1.00000
7401	210.0159311879132	859.302001953125	454469.46875	16726.275390625	15591.8056640625	StdMix1_81, Phosphoenolpyruvate, M+ACN+H, [12C]5[1H]9[14N]1[16O]6[31P]1, 0.91000; junk, 0.09000
7402	148.05261809126594	1022.4833374023438	16496.98828125	15590.7060546875	4114.353515625	
7403	227.14439356576446	1052.4349975585938		15583.259765625	3818.4267578125	junk, 0.92500; 8177, 2-(2-butoxyethoxy)ethanol, M+ACN+Na, [12C]9[13C]1[1H]21[14N]1[16O]3[23Na]1, 0.06500; junk, 0.01000
7404	166.08129371259355	759.8819885253906	29139.880859375	15579.560546875		
7405	202.17004162013671	885.323974609375			15575.8251953125	
7406	255.09455807427037	510.4140167236328	15574.74609375		4568.40869140625	
7407	309.24845165655483	823.6949768066406	15570.6083984375		11208.47265625	
7408	95.54548466024798	2802.550048828125	15568.2216796875			
7409	126.09119986895323	943.6619873046875	5261.9619140625		15564.2548828125	junk, 0.74500; junk, 0.25500
7410	301.0566742062236	555.4813232421875	15558.9443359375	3110.805908203125	9555.19921875	junk, 0.95000; 507236, 2-cyano-N-[(6-nitro-4-oxochromen-3-yl)methylideneamino]acetamide, M+H, [12C]13[1H]9[14N]4[16O]5, 0.04000; junk, 0.01000
7411	420.0918305272216	924.2160034179688	15557.4111328125		3028.8076171875	
7412	214.08748600785526	1423.7000122070312	15556.5537109375	13112.587890625		StdMix1_42, meso-2_6-Diaminoheptanedioate, M+Na, [12C]6[13C]1[1H]14[14N]2[16O]4[23Na]1, 1.00000
7413	148.0694416537463	1018.2200012207031	15801.9853515625	15552.857421875		
7414	175.4916224423888	1998.219970703125	15548.4453125			
7415	175.50048650690314	2095.203369140625	15544.1015625	16099.423828125	3922.747314453125	
7416	171.00549203386188	2848.6201171875	15543.90234375			junk, 1.00000
7417	120.05974585265056	1044.9200439453125	15543.876953125			
7418	371.1578810714743	351.8205108642578	15540.3193359375		2267.921875	junk, 1.00000
7419	158.02863241399962	953.1500040690104	15540.2529296875	6157.92529296875	5444.79052734375	
7420	112.04771467809115	1175.973388671875	15538.205078125	6558.9755859375	4679.51806640625	
7421	198.08716144927843	930.2909851074219	15534.224609375		10483.1357421875	
7422	170.0998607292607	981.0239868164062			15527.9814453125	junk, 0.99500; junk, 0.00500
7423	618.2308847823003	826.8480224609375	15527.5771484375			junk, 0.39500; junk, 0.29000; junk, 0.22500; junk, 0.09000
7424	278.1864230845105	469.03199259440106	1992.0361328125	15527.0517578125	906.5858764648438	junk, 0.98500; 24797836, [(3S)-1-azabicyclo[2.2.2]octan-3-yl] 2-(methylamino)benzoate, M+NH4, [12C]15[1H]24[14N]3[16O]2, 0.01500
7425	398.1811960798967	595.656005859375	15522.61328125			
7426	156.55650612766968	1425.1700032552083	15520.439453125	7965.951171875	4444.83203125	
7427	170.06395303231372	978.6019897460938	9420.6044921875	25562.609375	15520.107421875	
7428	183.01056269339207	2032.1300048828125	15515.2998046875	4834.0966796875		
7429	119.5554337079599	2078.3699951171875		111134.9375	15514.384765625	junk, 0.89000; junk, 0.11000
7430	131.5522665109627	1997.3033447265625	17847.880859375	3351.3076171875	15513.685546875	junk, 1.00000
7431	449.21839689954993	634.3919982910156	15510.744140625		5564.935546875	
7432	84.08273296855029	2519.4901123046875		15505.3193359375	4366.7626953125	
7433	491.2002744209675	381.47149658203125	15497.763671875	2784.420654296875		junk, 0.96000; junk, 0.04000
7434	131.55244123971664	1820.4950561523438	13319.32421875		15485.4990234375	junk, 0.99500; junk, 0.00500
7435	176.09259893957156	1148.6366780598958	5119.71337890625	15484.822265625	2738.55029296875	
7436	124.02404584527586	450.9443359375	15481.689453125	3062.2216796875	13243.9912109375	
7437	160.18071560598113	2667.4300944010415	2226.5625	15481.2470703125	1266.303955078125	
7438	107.03086735740202	1930.8299967447917	2320.027099609375	15464.9130859375	5706.63818359375	
7439	166.98445428482927	2198.7149658203125	15459.42578125	8690.083984375		
7440	559.5172303665307	69.8405990600586	15458.193359375			
7441	167.01957279631935	2292.5400390625			15456.654296875	junk, 1.00000
7442	177.0995585517766	1145.3699951171875	9751.896484375	15455.06640625	3669.044677734375	StdMix1_35, L-Citrulline, M+H, [12C]6[1H]14[14N]2[15N]1[16O]3, 0.99500; 4626, 2-(4-hydroxy-2-oxopyrrolidin-1-yl)acetamide, M+NH4, [12C]6[1H]14[14N]2[15N]1[16O]3, 0.00500
7443	150.0644152998142	1021.6633504231771	14492.427734375	15453.82421875	7095.1650390625	StdMix1_84, L-Glutamate, M+H, [12C]5[1H]10[14N]1[16O]3[18O]1, 1.00000
7444	101.99013249921208	2157.169921875	15450.123046875			
7445	181.61786219952842	2062.22998046875	10514.88671875	15449.9296875	3819.634521484375	junk, 0.99000; 9797172, 2-[6-[[amino-(diaminomethylideneamino)methylidene]amino]hexyl]-1-(diaminomethylidene)guanidine;hydrochloride, M+ACN+2H, [12C]12[1H]30[14N]11[35Cl]1, 0.01000
7446	258.1449649928918	1193.0350341796875	15449.666015625		3094.265869140625	
7447	300.0979080775451	1607.4833577473958	9253.732421875	15444.322265625	2481.459228515625	
7448	210.07206966044666	2042.844970703125	15442.4091796875		5758.57666015625	
7449	112.00611051331465	2066.9500325520835	15437.470703125	6931.91943359375	7614.00732421875	
7450	102.00257705092811	2173.489990234375	15435.3857421875			
7451	101.127847101566	822.9089965820312	15425.291015625		4712.14697265625	
7452	110.01493958943375	36.28820037841797	15424.982421875			junk, 0.86000; junk, 0.14000
7453	183.98826802317785	2311.796630859375	15424.0703125	18764.5625	8072.736328125	
7454	189.10191547424913	1021.8750305175781		4466.94091796875	15421.119140625	junk, 0.71500; 60698, N-[1-(2-phenylethyl)piperidin-4-yl]-N-pyrazin-2-ylfuran-2-carboxamide, M+2H, [12C]22[1H]26[14N]4[16O]2, 0.28500
7455	166.0974712228551	872.5859985351562	15419.1669921875	48456.4921875	32756.67578125	
7456	532.4114685570978	294.74049377441406	15413.1328125		1448.4095458984375	junk, 1.00000
7457	414.1231435471311	861.3419799804688		15406.818359375	2939.228759765625	
7458	136.04801677278803	1204.1866861979167	15404.021484375	10058.75	3535.479248046875	junk, 0.94000; junk, 0.06000
7459	84.08253860154066	2627.570068359375		15399.8681640625		
7460	94.0252146651487	2073.2550048828125	15399.0205078125		10594.310546875	
7461	112.99979297566084	884.6820068359375	15396.984375			junk, 1.00000
7462	183.9882330996755	2389.663330078125	15396.8212890625	15232.453125	9150.9697265625	
7463	122.5575790358449	2224.8701171875			15396.755859375	junk, 0.78500; junk, 0.21500
7464	113.96363843412645	2802.550048828125	15395.068359375			
7465	417.1480653460062	1297.4849853515625	15392.4794921875		3361.7314453125	
7466	111.11255646993698	314.697998046875	15390.0751953125			
7467	89.07896431240472	379.66700236002606	15381.908203125	16763.474609375	6995.123046875	6562, 2-methylprop-2-enal, M+NH4, [12C]3[13C]1[1H]10[14N]1[16O]1, 1.00000
7468	136.05062506600757	899.7179972330729	11237.8583984375	29378.69140625	15377.4560546875	
7469	216.09769690387213	1069.6966552734375	649798.9375	6860.8134765625	15373.9658203125	StdMix1_29, L-Aspartate, M+2ACN+H, [12C]8[1H]14[14N]3[16O]4, 0.76000; junk, 0.24000
7470	116.0501293880853	944.3819986979166	15367.8671875	6980.2978515625	6973.5595703125	
7471	116.05004926647977	937.4400024414062	15367.8671875			
7472	427.18269556176193	937.6019897460938	64575.46484375		15367.72265625	junk, 0.48000; junk, 0.42500; 540211, 2-(4-ethoxy-2-nitroanilino)-6-(hydroxymethyl)oxane-3,4,5-triol, M+2ACN+H, [12C]18[1H]27[14N]4[16O]8, 0.09500
7473	392.13153195327345	654.1499938964844	15365.4248046875		2842.548583984375	junk, 1.00000
7474	90.05491984494735	7.1052082280317945	5761.88427734375	15363.7099609375	7087.66943359375	junk, 1.00000
7475	443.16810766414665	827.97900390625	15360.7578125		3712.43701171875	junk, 0.95500; junk, 0.04500
7476	102.00356055158602	2216.9200032552085	15349.703125	8470.5283203125	10744.81640625	
7477	89.05965920796159	8.62238343556722	15349.609375	8827.0380859375	2861.490234375	
7478	89.05967810702572	8.62238343556722	15349.609375	8827.0380859375	2861.490234375	
7479	94.54357153302755	2793.39990234375	15335.1005859375			junk, 0.82000; 67859, 2-(2-fluorophenoxy)propane-1,3-diol, M+2H, [12C]8[13C]1[1H]13[19F]1[16O]3, 0.15000; junk, 0.03000
7480	95.54543548299948	1876.7900390625	15325.9091796875	9015.6435546875	9160.9033203125	
7481	101.97703730477843	2115.169921875	15324.7021484375		7347.12109375	
7482	305.00637052393563	350.0293375651042	10579.5029296875	4493.27099609375	15321.7109375	
7483	231.09739759833414	1125.6399536132812	15318.95703125		2558.31787109375	StdMix1_60, (R)-2-Hydroxyglutarate, M+2ACN+H, [12C]9[1H]15[14N]2[16O]5, 0.98500; junk, 0.01500
7484	114.09030809824245	1022.3099975585938	15316.50390625			
7485	136.03255204957114	905.2319946289062		15314.01171875		
7486	370.11685816710855	977.7000122070312	15305.46875			
7487	137.07100495334643	612.8499959309896	15297.8115234375	4879.45556640625	7161.05322265625	junk, 1.00000
7488	102.04972171361321	2283.5967610677085	20645.291015625	14299.0625	15295.1787109375	
7489	238.11044889918267	651.2999877929688	15290.6923828125	7239.18212890625	7635.54736328125	236644, N-[bis(aziridin-1-yl)phosphoryl]-N-methylaniline, M+H, [12C]11[1H]17[14N]3[16O]1[31P]1, 0.85000; junk, 0.14000; junk, 0.01000
7490	404.19185344748246	994.489013671875	15282.14453125		1187.8729248046875	
7491	102.00258876704196	2185.330078125	15281.8857421875			
7492	101.97564556240417	2107.8800048828125	15279.7646484375		8244.2333984375	
7493	151.0257096360284	2060.7650146484375	14158.3544921875	15278.466796875		junk, 1.00000
7494	170.04737894860133	899.1480102539062	15276.8564453125			junk, 0.95000; junk, 0.05000
7495	199.9875835801358	1209.0466715494792	3157.87109375	15276.4921875	4144.328125	2756722, bis(chloromethyl) carbonate, M+ACN+H, [12C]5[1H]8[14N]1[16O]3[35Cl]2, 1.00000
7496	174.14866560384831	770.3759765625	15276.12890625			
7497	185.05308987324938	743.2439880371094	15274.298828125		10357.0625	
7498	167.03800824921325	2254.7049560546875	15271.3779296875	8050.14697265625		
7499	368.1339889276219	467.9095001220703	15270.6865234375		1166.8897705078125	
7500	79.9897019471935	1286.3400065104167	2243.69970703125	15265.83984375	2336.886962890625	
7501	324.1191102392837	928.5419921875	15264.4208984375			
7502	94.07230075666185	2038.68994140625	15264.3984375			
7503	171.00545480853398	2707.6666666666665	15258.22265625	9095.4658203125	7614.25	junk, 1.00000
7504	294.9701776135394	2047.6466878255208	17434.060546875	15255.5703125	6344.25927734375	
7505	169.04555460160432	2416.6166178385415	15253.951171875	5272.42529296875	22895.734375	
7506	213.97552477783026	1012.6966756184896	7351.8359375	15248.4228515625	15252.1298828125	
7507	127.06522807309872	953.8560180664062	15247.0234375			
7508	111.03898252115171	1113.0833333333333	10515.8291015625	4596.64599609375	15245.169921875	
7509	100.07573335143525	81.49760182698567	15244.56640625	53440.1796875	11087.3583984375	junk, 1.00000
7510	466.13242103223115	415.8970031738281	10592.12109375		15242.7548828125	junk, 1.00000
7511	267.03642665069856	288.04466756184894	15240.5625	2296.39794921875	13156.740234375	junk, 0.58500; junk, 0.41500
7512	136.02108441206335	906.0019938151041	15369.642578125	15235.068359375	7098.59765625	
7513	136.020921023477	905.0669860839844		15235.068359375	7098.59765625	
7514	101.99888076416501	2152.1749267578125		15233.857421875	14257.3603515625	junk, 1.00000
7515	247.1763100092424	934.469970703125	15233.5283203125			junk, 0.95500; junk, 0.04500
7516	95.54544444143112	2677.9833984375	15231.2666015625	8125.14990234375	7514.15625	
7517	166.99596419243068	2194.219970703125	19579.318359375	15229.9580078125		junk, 1.00000
7518	102.53926777211147	2116.7099609375	21393.62109375	17044.87890625	15228.955078125	
7519	346.0896802738607	1173.5799560546875	15218.810546875			133591, (5R,6R)-3-(3-aminopropylsulfanyl)-6-[(1R)-1-hydroxyethyl]-7-oxo-4-thia-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid, M+ACN+H, [12C]13[1H]20[14N]3[16O]4[32S]2, 0.51500; junk, 0.29000; junk, 0.19500
7520	164.92038232171356	1453.010009765625	15214.6455078125			
7521	123.04552927114283	22.755032857259113	15209.0166015625	14149.3544921875	12656.994140625	junk, 1.00000
7522	433.09520653864035	1001.9600219726562	15205.419921875			178215, [4-(1,3-dioxo-4,5,6,7-tetrahydroisoindol-2-yl)-5-fluoro-2-methoxyphenyl] benzenesulfonate, M+H, [12C]20[13C]1[1H]19[19F]1[14N]1[16O]6[32S]1, 1.00000
7523	393.12939628243186	870.3300170898438	15200.46875			junk, 0.59500; junk, 0.31500; junk, 0.06000; junk, 0.03000
7524	283.13998058461306	1062.9466959635417	7722.0419921875	28265.255859375	15199.91796875	junk, 0.98500; junk, 0.01500
7525	377.17195223691107	445.00632731119794	15196.2587890625	2751.334716796875	6924.82958984375	
7526	166.98313332983628	2170.2366536458335	15192.8369140625	11507.6572265625	11526.9892578125	
7527	95.54545452898498	29.072132746378582	15190.4921875	6932.146484375	9718.2529296875	
7528	103.05011607478826	1860.9633382161458	20221.705078125	4246.0888671875	15188.705078125	
7529	127.05631804109063	990.9329833984375		19055.16015625	15177.423828125	junk, 0.98000; junk, 0.01000; junk, 0.01000
7530	253.14712336767934	760.6319885253906	15175.2373046875		2433.31494140625	
7531	389.15551612431943	1429.219970703125	15168.421875		1637.381103515625	80042, N,N-dimethyl-2-phenothiazin-10-ylethanamine;hydrochloride, M+2ACN+H, [12C]20[1H]26[14N]4[35Cl]1[32S]1, 0.60000; junk, 0.37500; junk, 0.02500
7532	133.5298903852102	2032.7066243489583	15165.7265625	10015.1259765625	5753.77490234375	junk, 1.00000
7533	218.03324121791158	9.75236463546753		15162.9580078125	2927.566162109375	junk, 1.00000
7534	72.04445009633463	1117.2066650390625	13325.7978515625	15160.845703125	4931.51953125	
7535	122.65638134363465	2125.2650146484375	6977.10986328125	15160.25390625		
7536	94.54162435144048	2052.5799967447915	17293.931640625	15158.603515625	16770.236328125	junk, 0.96000; 724093, 2H-benzotriazole-5,6-dicarbonitrile, M+H+NH4, [12C]7[13C]1[1H]8[14N]6, 0.04000
7537	276.14420348681307	1118.719970703125	15154.5302734375			
7538	280.9834810226222	63.566497802734375	15154.33203125		2351.642822265625	junk, 1.00000
7539	325.1298977629767	958.385986328125	15151.1103515625			
7540	265.0840112667034	1808.2433675130208	28172.58984375	28995.283203125	15146.783203125	junk, 1.00000
7541	94.03930616520464	2167.3800048828125	15141.5244140625		12858.1923828125	junk, 1.00000
7542	180.03794001977508	1688.3400268554688		15139.681640625	14802.98046875	
7543	177.02444641446877	1116.2833658854167	3222.361572265625	15134.4423828125	4724.12548828125	
7544	122.55562017345002	2293.2799072265625	19395.443359375	15133.58984375		
7545	126.05486694412605	703.9619954427084	15129.5009765625	4413.01953125	7139.62353515625	StdMix1_55, 3_4-Dihydroxyphenylacetate, M+2ACN+2H, [12C]12[1H]16[14N]2[16O]4, 1.00000
7546	205.11357343230614	791.9980061848959	15126.7568359375	34624.640625	6202.455078125	
7547	90.50698589635442	8.57703983783722	30084.650390625	3204.841552734375	15126.3330078125	
7548	133.0858025968318	1799.5650024414062	15125.2412109375	6440.75830078125		
7549	141.54159521969692	581.7466634114584	15564.1787109375	15122.359375	10183.2705078125	junk, 0.99500; 165760, formaldehyde;2-hydroxybenzenesulfonic acid;urea, M+H+NH4, [12C]8[1H]17[14N]3[16O]6[32S]1, 0.00500
7550	137.0195553190727	612.0299987792969	15121.4169921875	3387.94384765625		
7551	159.96717594743006	1261.3199869791667	15120.130859375	12997.998046875	7755.25439453125	
7552	211.99828585503855	1153.0799560546875	15119.740234375		1805.1383056640625	junk, 1.00000
7553	273.0179660872968	609.9539998372396	15115.76171875	6559.123046875	7608.6376953125	junk, 0.99000; StdMix1_24, Taurine, 2M+Na, [12C]4[1H]14[14N]2[16O]6[32S]2[23Na]1, 0.01000
7554	239.09048425178875	716.2919921875	15114.1708984375		4472.97998046875	
7555	220.9343732303744	1561.913330078125	15109.6953125	34074.14453125	16216.3271484375	
7556	140.10684872273444	780.3930053710938		3039.4365234375	15108.9052734375	
7557	94.04908767563158	2418.9866536458335	15104.9541015625	6475.74951171875	8171.875	
7558	129.123856264891	309.35301208496094	15101.3447265625		11895.44921875	
7559	98.51204191796273	52.327467600504555	17288.16015625	15096.7060546875	54723.12109375	
7560	89.07088032354805	429.3423258463542	15095.83984375	7210.24169921875	6031.62548828125	
7561	265.0348017913107	1808.2233072916667	11480.822265625	15093.0439453125	6089.916015625	junk, 1.00000
7562	357.1654468383806	862.7129821777344	15091.9091796875		1571.0657958984375	8879, 2-(2-prop-2-enoxycarbonyloxyethoxy)ethyl prop-2-enyl carbonate, M+2ACN+H, [12C]16[1H]25[14N]2[16O]7, 0.99500; junk, 0.00500
7563	102.07560105068046	2114.776611328125	15661.9794921875	19509.83984375	15089.6171875	
7564	94.54354652012032	2659.3199462890625	15088.7021484375		9986.626953125	junk, 1.00000
7565	182.9691384306029	2005.780029296875	15087.5751953125			
7566	309.1373465454598	1705.4232991536458	15082.986328125	2600.97216796875	4331.234375	
7567	489.2075650362731	755.3899943033854	15081.49609375	3166.8525390625	3953.5703125	junk, 0.40500; junk, 0.37000; junk, 0.14000; 996676, 2-[[5-[(4-fluoroanilino)methyl]-4-[[(2R)-oxolan-2-yl]methyl]-1,2,4-triazol-3-yl]sulfanyl]-N-(4-methoxyphenyl)acetamide, M+NH4, [12C]23[1H]30[19F]1[14N]6[16O]3[32S]1, 0.08500
7568	216.09773191507833	931.3739929199219	15078.390625		2159.77001953125	StdMix1_29, L-Aspartate, M+2ACN+H, [12C]8[1H]14[14N]3[16O]4, 1.00000
7569	113.96364649773552	2828.669921875	15076.2236328125			
7570	197.98715852869196	1132.8199462890625	15072.17578125			
7571	291.1053810863023	572.8169962565104	25113.724609375	15071.6513671875	12852.1416015625	StdMix1_99, Deoxyribose, 2M+Na, [12C]10[1H]20[16O]8[23Na]1, 1.00000
7572	492.8843907546523	1268.3733317057292	15068.990234375	14727.40625	7874.00634765625	
7573	125.03588107821083	443.0699971516927	15060.986328125	3897.31787109375	10187.16796875	
7574	166.98198383940604	2120.449951171875			15050.96484375	
7575	414.0809657528239	464.35350036621094	15047.927734375		1909.9058837890625	junk, 0.42000; junk, 0.35500; junk, 0.22500
7576	339.9038142658344	72.03480021158855	5174.68212890625	15047.8935546875	3348.370849609375	
7577	171.0250250387433	376.23899841308594	15047.087890625		10318.916015625	junk, 0.96000; junk, 0.04000
7578	170.0489332682359	963.3259887695312	12548.55859375	15045.689453125	8553.4658203125	
7579	102.07352685214586	2139.296630859375	14500.72265625	17675.763671875	15045.2978515625	
7580	355.02562076258675	290.6409912109375	15042.1708984375			
7581	116.03408702790034	1115.6999918619792	15041.1826171875	6092.71484375	4294.1630859375	junk, 0.39000; StdMix1_90, Glyoxylate, M+ACN+H, [12C]4[1H]6[14N]1[16O]3, 0.33000; junk, 0.28000
7582	220.12751530915975	845.531982421875	15039.9306640625			
7583	83.06576216364616	1142.3199462890625		15038.9091796875		
7584	83.037554249909	2067.5	18486.162109375	5525.2548828125	15027.4501953125	
7585	110.01495271619717	52.94139862060547	15024.18359375			junk, 1.00000
7586	166.15164645516904	745.3500061035156	15023.724609375	10728.013671875		
7587	325.03579206255546	1423.97998046875	15020.7451171875	36702.33203125	10719.7021484375	
7588	149.95276127700845	2073.0399576822915	14549.4619140625	15016.921875	8618.943359375	
7589	265.05211728993305	1808.9099934895833	12340.974609375	15016.857421875	5120.8203125	
7590	189.09093745412306	1068.5299682617188	12614.6875	15016.2841796875		
7591	202.11228102560636	874.1310119628906	16975.572265625		15014.861328125	
7592	184.07525543940258	1688.530029296875	15013.4697265625		2727.042236328125	junk, 0.56500; junk, 0.43500
7593	110.03211386103743	2043.6433512369792	23473.99609375	15013.0810546875	6742.19677734375	junk, 0.98500; junk, 0.01500
7594	119.55541509191116	28.61954975128174		15007.2890625	3187.907958984375	junk, 0.97500; junk, 0.02500
7595	300.1166279977619	1143.6799926757812	15003.0546875		2147.012451171875	junk, 0.87000; junk, 0.12500; junk, 0.00500
7596	155.09253498734688	1038.3866577148438	12611.126953125	15002.6123046875	5609.7822265625	StdMix1_26, Creatinine, M+ACN+H, [12C]6[1H]11[14N]4[16O]1, 1.00000
7597	355.161199166419	1001.9600219726562	15002.5546875			249693, 9-[(2-fluorophenyl)methylidene]fluorene, M+2ACN+H, [12C]24[1H]20[19F]1[14N]2, 0.71500; junk, 0.19000; junk, 0.09500
7598	635.8788312200791	1258.1366373697917	15001.9736328125	14620.2275390625	7609.78271484375	
7599	117.13230166319613	2005.4633382161458	8554.755859375	15001.435546875	3229.152099609375	
7600	102.009477252425	2235.97998046875	14987.5244140625			
7601	102.00947891548553	2253.889892578125	14984.3525390625			
7602	122.9244160804002	1245.9066569010417	14983.0947265625	6614.03564453125	5163.908203125	
7603	119.55544523696207	1946.25		14982.1376953125	3493.643310546875	junk, 0.64000; junk, 0.36000
7604	587.1098957008743	824.6640014648438	14978.9716796875	12413.0439453125	6059.77880859375	junk, 0.99500; junk, 0.00500
7605	360.2016294036006	352.91448974609375	14972.1103515625		11902.314453125	junk, 0.93500; junk, 0.06500
7606	199.9875063609659	220.0673370361328	948.7655639648438	14969.224609375	1963.76806640625	2756722, bis(chloromethyl) carbonate, M+ACN+H, [12C]5[1H]8[14N]1[16O]3[35Cl]2, 1.00000
7607	382.41345150284485	2104.594970703125	14967.8623046875	7889.5146484375		
7608	290.12336086648565	1121.4850463867188	14964.2705078125		795.5017700195312	junk, 0.78000; junk, 0.12500; junk, 0.05500; 666050, 7-[(2-chloro-6-fluorophenyl)methyl]-1,3-dimethyl-8-[(4-phenylpiperazin-1-yl)methyl]purine-2,6-dione, M+2ACN+2H, [12C]29[1H]34[19F]1[14N]8[16O]2[35Cl]1, 0.03000; junk, 0.01000
7609	171.5520361521751	707.406005859375	14963.771484375	8301.4873046875	8269.59765625	
7610	213.98267914421763	843.9560139973959	16089.8134765625	14961.630859375	12023.734375	69591542, 1H-imidazole;magnesium;hydrobromide, M+ACN+H, [12C]5[1H]9[14N]3[24Mg]1[79Br]1, 0.93000; junk, 0.06000; junk, 0.01000
7611	231.11675237146602	877.5059814453125	14958.41015625			StdMix1_84, L-Glutamate, M+2ACN+H, [12C]8[13C]1[1H]16[14N]3[16O]4, 1.00000
7612	219.11258363763582	1059.8299967447917	14954.8671875	3255.435546875	5763.39306640625	junk, 1.00000
7613	150.01976996947337	704.9219767252604	14948.408203125	13493.775390625	12031.12109375	junk, 0.83000; junk, 0.17000
7614	97.06478233787016	11.951040267944336	14942.0234375	1881.62890625	2713.165283203125	
7615	352.13847893617594	430.8760070800781	14939.208984375		2186.212890625	junk, 0.79000; junk, 0.21000
7616	204.1226541587613	1081.14501953125	14923.5888671875		1439.3441162109375	junk, 0.99000; junk, 0.01000
7617	199.1791646486919	309.3780008951823	14922.376953125	4425.515625	11667.18359375	
7618	265.04925079106016	1809.2066650390625	13123.208984375	14921.5087890625	6403.48876953125	junk, 0.99500; 165760, formaldehyde;2-hydroxybenzenesulfonic acid;urea, M+H, [12C]8[1H]13[14N]2[16O]6[32S]1, 0.00500
7619	297.9581161000158	596.8720092773438	36184.90625		14920.51953125	
7620	151.0456296033821	2057.760009765625	14916.146484375	16599.912109375		
7621	170.04444549951938	912.2520141601562	14915.4619140625			
7622	129.05430470727126	955.3619995117188	14903.4794921875			21731239, N-[[(E)-1,2-difluoroethenyl]-phenylphosphanyl]-N-methylmethanamine, M+ACN+2H, [12C]12[1H]17[19F]2[14N]2[31P]1, 0.95000; junk, 0.05000
7623	252.08024285384806	796.760986328125	14902.8486328125		3266.322021484375	junk, 0.52000; junk, 0.48000
7624	183.98828011992615	2335.4099934895835	14902.423828125	14988.90234375	8387.3095703125	
7625	231.02628156289495	969.2000122070312	14901.392578125	6349.93115234375	2511.28271484375	junk, 0.99000; junk, 0.01000
7626	114.09126003276396	382.4373372395833	21394.009765625	11982.5078125	14896.654296875	junk, 0.98000; junk, 0.02000
7627	111.54068068788762	42.94663302103678	6467.91015625	3282.62548828125	14896.625	
7628	94.0674567964445	2073.143310546875	11567.33984375	14895.4462890625	12850.251953125	
7629	343.02224060106954	415.69166056315106	6601.71728515625	2954.798828125	14894.4267578125	junk, 1.00000
7630	272.997158395443	2109.4666341145835	7922.05126953125	14892.3623046875	6644.60546875	
7631	431.18594277834984	835.3560180664062	14880.294921875			junk, 0.66000; junk, 0.26500; junk, 0.07500
7632	133.05401026336529	1815.0700276692708	35051.87109375	11062.189453125	14873.7900390625	junk, 0.93500; junk, 0.06500
7633	308.1055868472581	750.9720052083334	14870.068359375	11781.7158203125	6997.5029296875	junk, 0.96500; junk, 0.03500
7634	403.898364100203	1999.9550170898438	14868.44140625		1913.813720703125	
7635	523.2410744559722	540.8984985351562	14866.58984375		4191.83837890625	
7636	150.50528018928875	2234.2899576822915	10696.115234375	14866.4267578125	8041.46533203125	
7637	508.1698691848881	750.5439860026041	14865.0439453125	7997.533203125	4198.47265625	junk, 1.00000
7638	151.04719428654127	2074.570068359375			14864.3544921875	junk, 0.82000; junk, 0.18000
7639	100.07563222700675	511.3323465983073	14863.7685546875	25376.05078125	8781.423828125	junk, 0.52500; 11183252, tert-butyl (2S)-2-amino-5-(azanylidynemethyl)pentanoate, M+2H, [12C]10[1H]20[14N]2[16O]2, 0.26000; 10797, 2-methylfuran, M+NH4, [12C]5[1H]10[14N]1[16O]1, 0.21500
7640	122.06871985251014	1797.2200113932292	11815.1416015625	14863.447265625	5564.72607421875	
7641	348.09812245058583	431.60899861653644	21621.25	21859.0546875	14848.83984375	junk, 0.97000; junk, 0.03000
